account_id,in_degree,out_degree,in_value,out_value,pagerank,betweenness
1088,3,3,968.39,1214.5500000000002,0.00014944908381978828,2.9884528808534857e-05
3455,4,5,1064.1,616.7,6.918255578961246e-05,7.257227502186805e-06
19470,10,4,2334.4100000000003,575.76,0.0001031976019061181,0.00013347741802026856
1089,3,3,1055.98,1484.19,3.203422935509703e-05,0.0002132759637474555
5179,5,6,1530.01,2667.42,3.0230891075040927e-05,3.409406952566357e-05
7468,6,8,1491.3799999999999,952.08,4.1037508721384605e-05,0.0001434611839227858
12973,3,5,916.8600000000001,2221.3,2.708207819192326e-05,0.0002935168841291665
9778,20,3,5119.989999999999,861.96,0.00013207295735686322,0.00029958127674054865
15434,6,6,1529.01,1035.18,3.8976103062764134e-05,0.001464645569189135
1091,7,3,2397.4100000000003,1224.96,7.881960517493483e-05,7.417537076552692e-05
6821,5,1,1920.4600000000003,421.92,4.667344175091956e-05,5.944747661752797e-06
12884,5,5,1504.9099999999999,2837.6499999999996,5.1906703962131705e-05,4.65129144633467e-05
1092,2,3,916.8799999999999,1539.5099999999998,1.6399832641327323e-05,6.458334441854356e-06
19905,42,13,13722.569999999998,4996.9400000000005,0.0003556621988672565,0.0014269636479100109
1093,3,3,1039.76,1408.44,1.8882055462201983e-05,2.6664246290144404e-05
9401,10,8,2838.38,1552.0,8.084647986666063e-05,0.0003599017932668313
10983,2,3,626.53,1387.92,1.8313988316524562e-05,2.0487483321600853e-07
19236,11,3,3358.8800000000006,498.06000000000006,5.983884859953137e-05,4.815156275950349e-05
1094,2,3,478.21000000000004,1202.67,1.647628085690654e-05,1.8698536442407162e-06
7947,6,10,1708.66,2026.2700000000002,3.613246266757347e-05,0.00023530422201655362
9548,15,3,4665.409999999999,532.98,0.00011521181668480562,0.00011307368693134996
1095,3,3,533.65,1314.42,2.340811641557092e-05,5.015129508553806e-05
10597,2,3,802.96,600.42,2.0691610026015852e-05,7.113287145548676e-06
13439,2,5,581.97,804.5999999999999,1.769952593616466e-05,6.498320355520624e-05
16982,6,8,2151.41,3415.0400000000004,5.551660428899706e-05,8.749761686294082e-05
1096,3,3,740.5,1266.48,1.975935698637548e-05,0.0003168826221319078
1384,3,4,685.03,658.96,2.8747254136670835e-05,3.8961033659491286e-05
3352,5,5,1503.52,566.1,2.9016108563874312e-05,2.7327695264150276e-05
1097,2,3,458.03,1524.33,0.00010345836152864824,7.047304155366794e-05
10545,3,3,1144.3200000000002,1126.5,4.49201029395552e-05,2.4676517163568106e-05
1098,1,3,115.19,1225.83,1.3858926109405427e-05,1.6124835883601243e-06
3176,4,5,1318.27,2796.05,2.3709202360151923e-05,2.3238605170551356e-05
9426,15,18,5010.87,2459.88,0.00012692655679759135,0.0008319789720775274
1099,3,3,1191.5500000000002,1756.8899999999999,2.0041509764331177e-05,3.462794716779677e-05
10725,3,3,904.8299999999999,782.8499999999999,3.254730613746204e-05,2.025654055896664e-05
19697,18,7,4960.34,1863.1900000000003,0.00010199114030319505,0.0001850963817120308
1100,2,3,362.66,1707.03,1.4514369341503501e-05,1.5974081390676364e-05
1788,3,4,1229.91,1415.68,2.073002327519263e-05,1.2366579760411118e-06
12856,4,5,1968.53,2916.9,4.2627928597234944e-05,1.732649862326744e-05
1101,3,3,1093.43,1767.1499999999999,2.478987754408861e-05,8.050893457162308e-07
2699,3,4,950.0099999999999,818.2,2.5399454155128318e-05,0.00010035192231658688
7280,7,8,2153.8,824.08,6.456281928003204e-05,0.00031859574346746107
1102,2,3,1094.4099999999999,1388.85,2.079986317941264e-05,8.641993915844292e-05
16165,6,8,1824.22,1107.9299999999998,3.974866159552827e-05,7.083970179318065e-05
17441,8,1,2540.54,198.91,4.63448946393624e-05,1.576996471942638e-05
1103,2,3,802.95,1743.12,2.272695509962291e-05,4.017860290203416e-07
9978,59,101,17984.419999999995,35771.16999999991,0.00033337089658600595,0.019856854021647195
12136,4,4,1448.67,628.32,4.178896324049553e-05,7.743072083171988e-05
1104,2,4,519.36,2406.0499999999997,2.11773740052164e-05,2.1619330759031927e-05
5073,5,6,1994.52,3104.3399999999997,4.263195488348856e-05,4.479830327207368e-05
5398,7,6,2344.29,764.4599999999999,4.0424541350750344e-05,9.499209620175739e-05
11169,3,3,1280.1100000000001,1726.92,5.6943261518013455e-05,4.133905970495251e-06
15963,3,7,954.0400000000001,2204.65,2.0852376854775386e-05,3.8145904037942246e-06
1105,2,3,305.17,1658.8500000000001,1.5472402157183643e-05,3.2026821993986126e-06
16264,4,3,1239.51,413.90999999999997,3.17793197805978e-05,1.0670180271472252e-05
1106,3,3,831.8,1365.03,5.7443541745186484e-05,6.356764890782926e-06
9215,10,2,3630.38,214.74,8.316878106930656e-05,3.551889262360346e-05
9241,13,5,3497.5100000000007,509.85,8.745431241549298e-05,0.0007630581891468932
1107,1,3,156.03,1602.5099999999998,1.1693552164553585e-05,1.2491321623092008e-05
6924,6,8,2650.69,3634.0,3.5623752154682986e-05,6.19647663425891e-05
10481,2,3,721.53,1068.03,1.612198195149851e-05,2.2315589439425653e-06
1108,2,3,805.27,1557.3899999999999,1.9639645333649616e-05,6.33982289195165e-06
9876,32,5,9353.45,1431.2,0.00021102844651180205,0.0003575204619198638
14380,4,5,1126.8400000000001,695.8499999999999,2.9587646967594484e-05,3.6649380186851986e-05
19178,12,10,2585.23,5948.599999999999,0.00011341243412854292,0.0004771465738149394
1109,3,3,1058.8799999999999,1442.49,2.1880754870579402e-05,5.149770279956021e-05
1634,4,4,1448.33,1216.68,6.153380898994339e-05,0.00014149173829928777
5679,6,4,2409.66,1435.8,5.029769007938715e-05,0.000115691358259974
6893,3,8,822.9,4406.16,2.039901320565808e-05,2.5843513908447277e-05
1110,3,3,715.11,1383.66,2.0250445973552146e-05,7.691082833278139e-05
12723,3,4,744.71,1164.4,2.3218979114104464e-05,4.098676084255083e-06
13883,3,5,959.92,1999.1499999999999,2.4238019745690798e-05,5.956037006119741e-05
1111,3,2,959.85,823.94,1.834858176933268e-05,4.939721327344487e-07
1112,3,3,441.40999999999997,1275.21,1.9630986561063864e-05,8.614287179657554e-06
4462,4,4,1490.6899999999998,1210.76,2.3575376513581106e-05,1.966102085402544e-05
13322,4,5,1516.96,841.35,2.343333768168322e-05,2.3971814776290722e-05
17940,9,2,2170.98,401.7,4.9960400428774214e-05,0.0002283286581557686
1113,1,3,310.27,1280.3700000000001,1.2341260160260764e-05,1.3153392554257142e-05
2922,4,5,1059.53,2334.75,2.160822483552559e-05,2.851767683481427e-05
6542,6,6,1662.0100000000002,1787.1,4.3652534385385174e-05,4.8518370738652755e-05
11927,2,4,935.3900000000001,1431.08,1.778196513012981e-05,6.098213092368527e-06
1114,2,3,519.16,1488.51,1.5188803272427989e-05,1.8947682505099644e-05
9693,16,1,6192.62,318.85,9.617619829780347e-05,9.299174048803952e-05
12680,4,4,1451.58,817.64,2.940802543669139e-05,0.00015587516368059009
17800,8,6,2068.6,1444.15,8.171023703385874e-05,4.519113176111725e-05
1115,2,3,728.55,1585.1399999999999,2.2951581231772613e-05,2.3897456580240204e-05
9594,15,12,4804.110000000001,1272.5999999999997,8.366807002508835e-05,0.00017464138453286094
13693,3,5,838.84,1003.7,2.644314368087746e-05,1.5818069364337496e-05
13869,2,5,716.51,1364.75,1.7417398918107995e-05,2.1866670305407317e-05
1116,0,1,0.0,552.8,7.594380909058501e-06,0.0
17440,7,8,2071.89,944.08,6.83781980489964e-05,9.922756721319266e-05
1117,0,3,0.0,1227.99,7.594380909058501e-06,0.0
9072,10,14,2965.8200000000006,6906.62,6.486759768419871e-05,0.0008088210671076306
12509,4,5,1449.86,1758.5,2.9988293425373603e-05,6.042668364723927e-06
1118,1,3,208.52,1694.25,1.1998292093304594e-05,2.009512803451353e-06
9286,11,4,2758.7000000000003,726.68,6.64098484563565e-05,0.00011802093910503698
18265,7,10,1839.06,1552.5,5.006164797326249e-05,0.00019221522879570095
1119,1,3,100.91,1226.07,1.0850535972168485e-05,0.0
8565,7,11,1651.38,4296.27,3.941854632386569e-05,0.00015395761731217073
9587,17,4,4617.990000000001,412.88,9.079439918295256e-05,0.0003299502561571788
1120,2,3,457.72,1532.94,1.819034652378053e-05,4.222426882638208e-06
6411,9,9,2524.3900000000003,1945.0800000000002,6.643437461715424e-05,0.0003376801806744233
9166,7,2,2731.27,1010.2,3.94059400950121e-05,7.342873055827646e-05
1121,3,3,838.4000000000001,1646.4900000000002,2.508821964123502e-05,2.6200963910692054e-06
6017,7,7,1645.6599999999999,1292.06,5.574325634640765e-05,5.277356312564948e-05
18801,9,12,2833.0,6607.680000000001,4.827316165504605e-05,5.8529992452266854e-05
18817,12,12,3725.3200000000006,5985.4800000000005,0.00013496108966783111,0.00031878138210781254
1122,2,3,759.29,1578.69,1.692176083267133e-05,9.07911967118175e-06
7609,6,9,1903.1200000000001,2384.5499999999997,3.56897268602748e-05,3.468384455545847e-05
8006,5,9,1523.04,1716.48,3.87721027899565e-05,7.262154990129188e-05
1123,1,4,481.48,2359.76,1.194113134911709e-05,2.135966229350289e-05
15950,6,7,2380.9600000000005,1674.96,4.074978242007764e-05,0.0001909759693839923
19678,18,5,5477.490000000001,1324.6499999999999,9.859997479054178e-05,0.0006447863236915608
1124,0,3,0.0,1406.82,7.594380909058501e-06,0.0
19525,16,13,3835.2599999999993,2526.35,0.0002016387836923001,0.0008578887721849857
19980,67,99,17595.689999999995,21446.25999999998,0.0005630564609489842,0.02088399794428566
16394,7,7,1981.31,1207.29,5.059982267794449e-05,7.950195025210935e-05
19364,14,17,3425.3999999999996,2365.7200000000003,0.0001891097037102503,0.0008944151231614779
1126,3,3,634.88,1249.65,3.2466038113268005e-05,1.408065159049797e-05
14911,3,6,1049.88,2829.2400000000002,2.498418059009471e-05,1.5824620496043306e-05
17781,7,9,1843.1799999999998,3558.1499999999996,4.5747806534138827e-05,0.0010507903785706956
1127,2,3,481.13,1535.85,2.3874032519500414e-05,2.086227287246077e-05
4025,4,5,1250.06,977.5,2.351648434205454e-05,9.789756379408076e-05
9377,15,8,3476.2399999999993,854.96,0.0001539941771031263,0.00014208160698976513
1128,2,3,260.36,1687.9499999999998,1.8687560852514834e-05,2.053806713932853e-06
4213,3,5,1039.53,726.5,2.396256416619648e-05,7.999281387727367e-05
13240,4,5,1228.61,989.6800000000001,2.8459730299323002e-05,1.1151447380941785e-05
15110,5,2,1744.23,899.7,3.3219545445688895e-05,1.0761567187470867e-05
1129,3,3,591.06,1320.96,2.2894265347335706e-05,0.00013450532095554406
8773,10,3,3535.04,1143.15,9.243211756358713e-05,0.00045620887971703755
15858,6,7,2356.74,1517.04,5.186219165223011e-05,0.00011699316809691122
19582,13,15,4158.460000000001,2832.0000000000005,8.949755179023152e-05,0.0008323588997670373
1130,2,3,860.9,1356.57,2.1126890883618786e-05,0.0001508239839243322
17337,5,8,1698.9499999999998,1104.64,4.677335838119846e-05,0.0001469675221873021
19556,13,16,3054.2400000000002,1809.7599999999993,0.0001005119168547484,0.0003743147056316703
19900,28,10,8132.830000000001,3302.1400000000003,0.00015313929918086872,0.00031650194765066276
1131,2,3,872.7,1620.2400000000002,1.7899102274411267e-05,5.400148695109871e-05
3136,4,5,1438.83,2997.7,4.8434027715791e-05,2.1195167593619114e-05
9201,14,16,4796.9400000000005,1632.7999999999995,0.00010343500900585889,0.0003603244342613327
15180,5,6,1317.44,2838.42,6.0137851080278054e-05,0.00012797736501200357
1132,2,3,484.05,1352.31,1.561426527717119e-05,2.3339668346862286e-06
7648,7,9,2446.32,2459.7000000000003,7.539790392565424e-05,0.00014043667345682383
19322,10,16,2932.43,2240.32,6.33027573824943e-05,0.0009081365229213351
1133,2,4,411.3,1807.4,1.6292356632393036e-05,6.265249219333403e-06
1552,6,4,2162.7200000000003,426.72,5.829917825740638e-05,3.916263388095213e-05
7114,5,7,1916.58,3206.7,2.944952774629482e-05,6.840771714092422e-05
18174,8,10,1776.15,1893.6000000000004,6.319301894788669e-05,0.0002277599763917549
18673,9,11,2378.96,2340.4700000000003,6.337344849903593e-05,9.286743394739208e-05
1134,2,3,404.61,1761.27,1.8353718821276165e-05,2.644309971950444e-05
3780,4,5,1424.3899999999999,1557.25,2.618157142680023e-05,9.07383445683565e-05
7869,6,9,1547.72,3176.82,3.634787899925181e-05,0.00030824347916563104
12131,2,1,866.1700000000001,189.36,1.814461010136103e-05,5.520893524169953e-06
1135,3,2,566.12,1199.42,2.0048124640297373e-05,5.4076535955847876e-06
8000,9,9,3324.9799999999996,951.57,5.8875085052210264e-05,0.00028449476797891553
9727,18,3,5248.410000000002,782.1600000000001,9.475073317271592e-05,3.164592352940268e-05
1136,3,3,692.75,1293.1200000000001,3.354301659250959e-05,4.0082407529172125e-05
8093,5,10,1648.6100000000001,1874.6000000000001,2.996079112650102e-05,0.00011522207906298008
16145,2,7,993.74,1253.4899999999998,2.2402927663970465e-05,4.57919240566895e-06
19337,13,2,4417.670000000001,270.82,7.312556737291093e-05,0.0006828939352205945
1137,2,3,495.78999999999996,1740.09,2.2744098551775208e-05,8.542453960707278e-05
17451,7,8,2257.9300000000003,875.04,5.63426048233822e-05,0.0001097651822448018
19724,22,16,6842.52,4029.7600000000016,0.00012714794108850227,0.004079433897184745
1138,3,3,897.2,1531.6200000000001,1.9997248578472237e-05,2.814093547255288e-06
2577,4,4,1530.67,1423.44,2.4875348670149286e-05,7.565860580386849e-06
17833,8,9,2462.15,2273.3999999999996,4.482487813941781e-05,0.00013730728931532913
1139,2,3,636.13,1223.16,2.056769080573433e-05,1.0323933915510792e-05
7429,7,8,2159.98,1169.36,8.893382580580333e-05,0.00010793354657929223
8428,8,11,1711.1200000000001,2643.0800000000004,6.156832611834354e-05,0.0015103339148403246
1140,2,3,443.07000000000005,1551.27,2.147225517401217e-05,1.714246325917203e-06
1141,3,3,1117.73,1584.8999999999999,1.962474694947463e-05,2.3718471687708435e-06
4973,6,6,2475.0,2633.64,4.624270646534577e-05,4.615285898329779e-05
9777,21,1,6483.62,267.02,0.00014994254505042967,0.0002788120440490066
18543,10,12,2623.46,4714.2,6.244536772033537e-05,0.00038643747059637144
1142,2,3,459.28999999999996,1220.28,2.161175357868506e-05,9.065397406599877e-07
17982,7,6,2696.64,1709.8200000000002,4.145870470260894e-05,0.0015943978943316229
19717,18,6,4755.47,1383.96,0.00014860606405837847,0.0007567378215483109
1143,2,3,706.33,1654.59,1.648768346265841e-05,6.803309999976469e-06
12812,5,5,1659.31,2233.35,3.1514875660893185e-05,2.8065753887350414e-05
19122,11,14,3591.56,6270.739999999999,5.2331524698878575e-05,0.00027985373457842765
1144,2,3,500.68,1690.6499999999999,1.2676433772548952e-05,2.594018581855328e-05
4349,4,5,1078.87,504.54999999999995,2.6237510602125183e-05,0.000361837446993214
1145,3,3,467.37,1242.96,2.371193822018764e-05,6.833147300588229e-05
4777,4,4,1140.6100000000001,1240.4,3.048173225698443e-05,2.514907198777519e-05
9449,13,2,2526.95,281.32,7.404254479801153e-05,8.667862899211592e-05
15555,5,5,1070.09,726.1,3.907887336646676e-05,9.530458172861312e-05
1146,3,3,725.09,1589.0099999999998,2.5380885290589e-05,1.9742918843925207e-05
8764,5,12,1235.86,3603.48,3.8106928302275006e-05,0.0011142969898240698
14554,2,6,684.3599999999999,2144.1,2.2560600223782725e-05,0.0012215104775841294
1147,2,3,745.1899999999999,1473.9,1.6825328169247357e-05,2.7112158730167875e-05
9212,9,15,3127.6,2049.150000000001,4.951508235826197e-05,0.0001416165235804663
9242,13,3,4444.72,254.74,7.398141052734056e-05,0.00015417185756655736
15254,6,6,1714.8999999999999,930.4199999999998,3.5775823534619515e-05,6.471794553277885e-05
1148,2,2,288.64,895.46,1.642449448596628e-05,9.198264049433671e-07
8864,10,13,2345.09,7118.259999999998,0.00010103491954557855,0.001005946277142115
15234,6,6,1686.73,628.38,7.699342592290542e-05,0.00044625575535433117
1149,3,3,745.44,1475.19,2.2626258887010428e-05,1.0836196582231475e-05
7955,6,9,1550.1299999999999,2142.45,3.7036254158666046e-05,8.810755253969327e-05
13696,5,5,1525.63,1364.0,4.0318958775071796e-05,7.817251043756501e-05
19916,38,4,9911.420000000002,1285.92,0.00022076601275426686,0.00047354660457009964
1150,0,3,0.0,1295.6399999999999,7.594380909058501e-06,0.0
16227,6,7,1401.02,986.5800000000002,6.26219458952789e-05,0.0005759319778325097
18891,11,6,2913.14,3528.9,7.252672501458337e-05,0.00022817563369944565
3578,4,5,1300.28,643.5500000000001,2.7130557942894485e-05,2.6905912741262546e-05
5125,5,6,1370.21,3349.26,4.286788308992463e-05,0.00010868424368181495
9078,10,14,2633.6400000000003,6565.7199999999975,5.488508192906892e-05,0.00021261553814491376
1152,3,3,1314.1100000000001,1593.09,4.65874962983753e-05,1.7574401712016707e-05
7757,6,3,2158.11,680.01,5.016836990653053e-05,0.00013500502698388962
9530,13,4,4246.0,575.08,7.876282974542466e-05,5.65774989342697e-05
19564,11,20,3065.16,3125.4,8.595737320369141e-05,0.001203550341146199
1153,3,3,949.83,1485.8700000000001,0.00022028268338762072,2.4599713200203498e-05
13657,4,5,1373.22,1048.45,8.482506240462943e-05,1.5880171058464103e-05
19712,25,3,7553.63,639.75,0.00028872724002592276,0.00015021720205097804
1154,2,4,377.35,2062.79,2.4125938951608176e-05,2.2481374868654066e-05
3479,4,5,1792.5700000000002,961.5,2.8631246726715712e-05,3.683532342392208e-05
11257,3,3,842.7500000000001,469.56000000000006,1.9154098094866336e-05,4.037970258465555e-07
16553,10,6,3139.8,1337.1600000000003,8.307415046503554e-05,8.330138810645433e-05
19912,33,2,9313.109999999999,416.76,0.00019286125899779826,0.0006450555873469404
1155,3,3,669.24,1526.07,2.304798371035074e-05,1.0956876558416179e-05
9016,9,13,2948.6099999999997,6690.1900000000005,5.000732406313853e-05,9.977379866230505e-05
18917,9,8,2836.0199999999995,4080.4000000000005,5.382274882350314e-05,7.20168163324326e-05
1156,3,3,1172.44,1692.33,2.886318480692466e-05,2.1648872012754048e-05
8652,10,11,3858.8199999999997,3108.2700000000004,7.0180397569043e-05,0.0002620411138685038
16420,5,1,1658.0200000000002,242.97,3.590932782415545e-05,7.208852983660446e-06
1157,3,3,887.6700000000001,1406.01,2.410198323540592e-05,5.940689505141143e-05
6835,5,7,1839.35,3316.25,3.318583034167112e-05,4.0211517274661105e-05
19149,10,15,2718.73,7518.75,7.919605047198631e-05,0.0002979606005682526
8526,9,2,2677.88,428.64,8.466813946270826e-05,8.062664816216726e-05
19451,9,15,3022.7400000000002,2909.4,4.9178644445887316e-05,0.0005307117406836907
1159,3,3,791.23,1248.0,1.688501689877415e-05,2.1941117115060816e-05
7508,7,8,2169.98,1363.28,0.00011934828222161871,6.884287003259517e-05
7701,5,9,1017.9300000000002,2299.23,2.946779736759821e-05,6.984644001283111e-05
17275,6,8,1845.74,1498.7999999999997,3.7882449648869856e-05,8.370382023939444e-05
1160,1,3,303.52,1456.6200000000001,1.2665817418369464e-05,1.8704145618751685e-06
7882,7,9,2170.82,2453.3999999999996,6.504338526750387e-05,0.00013351174185789188
11039,3,3,854.86,1699.41,2.6549168964112507e-05,1.0685603239195768e-05
1161,1,3,183.0,1411.35,9.475505779340303e-06,0.0
9901,32,1,8340.710000000003,202.19,0.00020521450224198742,5.4865878048810076e-05
17784,6,1,1653.6699999999998,382.26,5.087085921713721e-05,1.1329978563379943e-05
1162,3,3,649.06,1470.96,2.311803225729281e-05,3.5829586937051547e-06
16442,3,7,1124.29,2079.56,2.5325854864277093e-05,3.065252007897879e-05
16919,5,1,1279.03,417.66,3.991186811996979e-05,2.22573924185924e-05
17392,5,2,1274.0,260.82,3.4554624417972475e-05,1.5966719698509016e-05
1163,3,3,961.6,1700.1000000000001,2.007048536588793e-05,1.9199715689619392e-05
5597,3,6,1130.54,1039.44,2.9500215040591967e-05,8.782349280099621e-05
13456,4,5,1217.17,808.6,3.428679654380666e-05,3.250467571877152e-05
1164,3,3,1006.1800000000001,1507.44,2.043583221668581e-05,5.0367841847643456e-05
9574,14,4,3611.5599999999995,768.88,0.00017787432020857017,0.00012444810886562668
18818,12,5,4096.52,2714.7000000000003,0.00013901325182453318,0.00022955078173788647
19600,17,3,5400.18,1038.3000000000002,0.00010293444025312134,0.00020492535729661534
1165,3,3,425.62,1792.3500000000001,2.7616006004094704e-05,0.00014280150791091717
4082,5,6,2418.2400000000002,890.28,3.703116889379889e-05,9.223270994328055e-05
12195,3,4,879.5400000000001,482.72,2.6512625558843268e-05,4.126858241822341e-05
1166,2,3,534.04,1716.84,2.484571384363396e-05,0.00010848555484169799
3109,5,5,1297.42,2081.8,3.9859356864704405e-05,2.8511002147542146e-05
9672,17,10,5121.38,3284.1999999999994,0.00011735514592036847,0.0002674831761548137
18562,11,12,3761.27,3435.3399999999992,9.859113494864527e-05,0.00042760518595828177
1167,3,3,775.6300000000001,1271.28,2.1818312622481982e-05,1.17743779793476e-05
9757,20,11,5066.240000000001,3823.270000000001,0.0001396422761360617,0.002131052494684088
14894,3,6,903.82,3532.2,2.5635951981437536e-05,3.4750898554101714e-05
1168,2,3,491.04,1390.1399999999999,1.5251314036411987e-05,3.3607516554659542e-06
8157,6,5,1750.8400000000001,831.9,5.4346973910089474e-05,2.7892838040778364e-05
17719,4,9,1564.74,2949.84,2.672522010565683e-05,2.07237450003123e-05
1169,3,3,1175.18,1213.6200000000001,1.8798328606279725e-05,5.603794274634027e-06
9024,15,9,4926.4400000000005,4976.730000000001,0.0003243957828132942,0.0008451566369951614
9915,36,2,10841.900000000003,708.96,0.00020086669808101496,8.132058307071786e-05
19924,42,2,12517.16,633.72,0.00023280641656768208,7.724673661131017e-05
1170,0,3,0.0,1640.25,7.594380909058501e-06,0.0
1785,3,4,906.2700000000001,1586.92,2.493102758952705e-05,1.911951968774205e-05
7406,5,5,1396.43,688.15,2.0436479569258513e-05,0.00010534884000577056
9951,32,2,8614.25,505.76,0.00015577824297110808,8.44324988629881e-05
1171,2,3,509.88,1211.49,1.927430099755414e-05,1.1535004405468588e-05
12007,3,4,1443.02,448.92,2.1289482520178306e-05,3.9789101712372826e-05
13040,3,5,1037.67,2541.75,2.4546783330565084e-05,9.327521997133104e-06
18858,9,12,2596.05,5514.600000000001,5.5305893405724346e-05,0.00026029483861462934
1172,3,3,687.71,1731.5700000000002,1.995376049508508e-05,3.9658703849905675e-06
15549,6,2,2015.73,269.66,3.800241508036319e-05,7.82226492441114e-05
1173,2,3,950.3199999999999,1316.01,1.5188842968757004e-05,3.6752133474278433e-05
9255,11,15,4135.280000000001,2280.0,0.00012930082068790094,0.0006189379438913918
9577,17,5,5043.44,569.55,0.0001367419233345725,0.000354093202236655
9691,13,5,4469.42,1401.6,8.025111833908818e-05,0.0001672012768375195
1174,3,3,1617.94,1448.28,2.291103601390443e-05,6.144237592847406e-06
5795,5,4,1448.99,1342.28,3.3012795289037365e-05,0.0009734083922383356
7279,8,8,2088.8999999999996,1532.6399999999999,5.175213027623819e-05,0.00022269909204872712
18119,7,11,2156.31,1263.24,0.00010941195368137103,0.0002744489341779771
1175,3,3,1163.88,1237.23,2.3079561648993437e-05,1.342272089713583e-05
4942,5,6,1830.8500000000001,2458.7400000000002,3.266141214433485e-05,0.00025822994036579783
7045,6,8,1850.9600000000003,3962.5600000000004,7.21012685129588e-05,0.0003664722815586691
14412,5,6,2168.91,1920.4199999999998,5.1006676460184484e-05,7.467561158024627e-05
1176,2,3,767.6800000000001,1386.75,1.9485516869017815e-05,9.659716516864222e-05
3475,3,3,1063.7,414.06000000000006,2.089893182415989e-05,7.61609650540183e-05
8382,7,1,2045.6899999999998,150.17,4.71966779554984e-05,8.083730449373707e-06
1178,2,4,716.38,1714.84,2.5759636554835175e-05,0.00015858373018934604
6713,6,7,1611.9599999999998,2014.8099999999997,3.420700812058248e-05,0.0009842090834852972
7569,7,10,2251.77,1557.7600000000002,5.8586002581332484e-05,3.781954314664697e-05
1179,3,3,580.65,1660.53,2.4942086573837223e-05,2.4112623628551454e-05
4687,4,6,1081.5800000000002,1264.8,2.932360220894386e-05,4.444189141422354e-05
19109,11,14,3527.2799999999993,8183.5599999999995,7.245114586304541e-05,0.00027840904387316196
19747,23,1,7406.370000000001,382.82,0.000162765902298445,2.3184833609160118e-05
1180,1,3,163.86,1626.81,2.2559309491718883e-05,8.880295126716593e-06
1249,3,3,1245.9699999999998,304.02,2.8322277457055e-05,6.2969765645862604e-06
9910,37,4,11513.57,1196.25,0.00024008719944374545,0.00012177291603015899
14541,3,6,1303.98,2131.62,2.202591888469077e-05,1.512479611307496e-05
1181,1,3,293.79,1414.71,1.227212111031409e-05,1.456185310895135e-06
6672,4,7,1728.69,1842.6100000000001,2.5872333590430794e-05,1.769453555574455e-05
7500,5,8,1476.97,857.84,3.4126782240769993e-05,4.3206836397628056e-05
14949,6,2,2083.84,820.4,9.716654588021871e-05,6.385355551595053e-05
1182,3,3,985.6199999999999,1701.09,2.222881157937153e-05,3.237674621765097e-06
15252,5,6,1387.56,654.48,3.228126465453932e-05,7.385697099055896e-05
19366,13,17,3880.05,2442.7300000000005,8.166547179496029e-05,0.0010350319599223255
1183,3,1,1335.1399999999999,415.48,2.821978979852171e-05,1.862543466743925e-05
4597,4,6,1497.88,1255.98,5.030643684505917e-05,2.4819444648074366e-05
1184,3,3,550.58,1232.3700000000001,2.3398732976870322e-05,2.1055930658528646e-05
5749,6,6,1878.2800000000002,1797.4799999999998,4.6527899300180666e-05,0.00010970068109654464
16902,6,6,1699.89,3159.9599999999996,3.786203284953615e-05,6.744117332458012e-05
1185,3,3,1402.64,1413.0,2.837968671417826e-05,6.398141227002204e-06
6381,6,7,2103.68,725.8300000000002,5.406758661944127e-05,0.0005064720477921748
17831,9,9,2207.8399999999997,2736.63,6.334943180553952e-05,0.0003073991901990752
1186,3,3,937.3199999999999,1741.08,3.23031590199895e-05,6.278308450373487e-06
14576,5,6,1409.7800000000002,1645.5,4.104224154200098e-05,3.8863533983961646e-05
19576,11,1,3326.1400000000003,179.94,5.933607783935987e-05,8.685902891906677e-05
19778,27,16,8364.579999999998,3569.6399999999985,0.00035662845429908007,0.0011873383948424001
1187,3,3,630.36,1653.84,3.430473323574759e-05,2.7319355074681602e-05
6120,6,7,1613.9899999999998,862.1199999999999,3.5188741119738695e-05,2.8430737579265744e-05
17811,7,9,2007.3600000000001,3144.78,5.218555504217501e-05,0.0002176504854202691
17823,7,3,2930.08,1152.15,4.113779216919889e-05,4.2003849752004485e-06
1188,3,3,867.29,1603.38,0.000176291019984186,4.069831021355805e-05
9562,16,12,4537.84,1683.36,0.00016780120991763772,0.0004496933362226544
16737,6,5,2190.4,1355.2,8.195991857452275e-05,4.4739855651581164e-05
1189,2,3,396.77,1537.62,2.0527118007586042e-05,1.0853617657880213e-05
5324,6,6,1686.12,609.12,3.4188377201190725e-05,4.197725550768889e-05
7029,8,5,2502.75,2412.75,4.9539472038512114e-05,0.0003399967817491182
1190,3,3,461.87,1682.25,2.6719782119663362e-05,1.0305421906568945e-05
15453,5,6,1769.4999999999998,622.8,3.474382745612002e-05,0.00011074369817961198
17452,7,8,2517.2200000000003,1429.12,4.710816159115717e-05,9.72557601313527e-05
1191,3,3,978.26,1447.35,2.6021587338775624e-05,2.0271793443711246e-05
9867,21,8,6620.98,2483.6,0.00018381847849859953,0.00027830979799074284
13489,2,5,731.47,526.85,1.9836592416500592e-05,6.674531396958099e-05
17446,5,8,1525.77,911.6000000000001,3.872335703205479e-05,7.971997746469346e-05
1192,2,3,519.29,1218.42,1.4755254361965095e-05,0.00012274748281028078
8344,9,12,2676.0299999999997,1651.7799999999995,5.235814618451523e-05,0.0002532788198970304
9698,18,15,4946.6900000000005,3788.250000000001,0.00012753172776877201,0.0011125991143617528
